t test_loss train_loss W_norm W_2_norm b_norm b_2_norm time
5516 1.4740e-01 1.2438e-01 2.2949e+00 3.4737e+00 1.7358e+00 3.1274e-01 5.0665e+01
5526 1.4820e-01 1.2407e-01 2.2879e+00 3.4595e+00 1.7445e+00 3.2522e-01 5.0743e+01
5537 1.4880e-01 1.2343e-01 2.2769e+00 3.4534e+00 1.7468e+00 3.2462e-01 5.0828e+01
5548 1.4660e-01 1.2340e-01 2.2917e+00 3.4475e+00 1.7404e+00 3.2021e-01 5.0914e+01
5558 1.4600e-01 1.2135e-01 2.2904e+00 3.4404e+00 1.7326e+00 3.0632e-01 5.0992e+01
5569 1.4760e-01 1.2200e-01 2.2864e+00 3.4392e+00 1.7369e+00 3.0810e-01 5.1077e+01
5580 1.4620e-01 1.2167e-01 2.2857e+00 3.4454e+00 1.7113e+00 3.2043e-01 5.1162e+01
5591 1.4600e-01 1.2217e-01 2.2799e+00 3.4421e+00 1.7080e+00 3.2234e-01 5.1246e+01
5602 1.4420e-01 1.2122e-01 2.2794e+00 3.4438e+00 1.7082e+00 3.2037e-01 5.1331e+01
5612 1.4400e-01 1.2213e-01 2.2875e+00 3.4512e+00 1.7225e+00 3.1358e-01 5.1408e+01
5623 1.4280e-01 1.2078e-01 2.2838e+00 3.4403e+00 1.7247e+00 3.1456e-01 5.1492e+01
5634 1.4520e-01 1.2158e-01 2.2867e+00 3.4376e+00 1.7347e+00 3.1574e-01 5.1577e+01
5645 1.4400e-01 1.2057e-01 2.2977e+00 3.4377e+00 1.7491e+00 3.2779e-01 5.1662e+01
5656 1.4580e-01 1.2205e-01 2.2932e+00 3.4261e+00 1.7545e+00 3.3243e-01 5.1746e+01
5667 1.3960e-01 1.2112e-01 2.2996e+00 3.4508e+00 1.7356e+00 3.3260e-01 5.1831e+01
5678 1.4480e-01 1.2228e-01 2.3018e+00 3.4566e+00 1.7275e+00 3.3546e-01 5.1916e+01
5689 1.4400e-01 1.2162e-01 2.2971e+00 3.4522e+00 1.7371e+00 3.3314e-01 5.2000e+01
5700 1.4340e-01 1.2272e-01 2.2937e+00 3.4716e+00 1.7505e+00 3.2735e-01 5.2085e+01
5711 1.4460e-01 1.2230e-01 2.3043e+00 3.4689e+00 1.7491e+00 3.3338e-01 5.2171e+01
5722 1.4500e-01 1.2192e-01 2.2990e+00 3.4749e+00 1.7651e+00 3.3334e-01 5.2256e+01
5733 1.4280e-01 1.2238e-01 2.3125e+00 3.4877e+00 1.7543e+00 3.4327e-01 5.2343e+01
5744 1.4480e-01 1.2207e-01 2.3017e+00 3.5004e+00 1.7453e+00 3.6888e-01 5.2427e+01
5755 1.4620e-01 1.2285e-01 2.2978e+00 3.5164e+00 1.7460e+00 3.6013e-01 5.2512e+01
5767 1.3960e-01 1.2127e-01 2.2968e+00 3.5210e+00 1.7388e+00 3.5746e-01 5.2604e+01
5778 1.4460e-01 1.2205e-01 2.3052e+00 3.5202e+00 1.7573e+00 3.5708e-01 5.2690e+01
5789 1.4420e-01 1.2273e-01 2.2889e+00 3.5309e+00 1.7575e+00 3.5136e-01 5.2774e+01
5800 1.4460e-01 1.2222e-01 2.2931e+00 3.5259e+00 1.7506e+00 3.3962e-01 5.2859e+01
5811 1.4300e-01 1.2138e-01 2.2928e+00 3.5368e+00 1.7448e+00 3.4316e-01 5.2942e+01
5823 1.4700e-01 1.2443e-01 2.3054e+00 3.5494e+00 1.7526e+00 3.5988e-01 5.3034e+01
5834 1.4540e-01 1.2450e-01 2.3140e+00 3.5296e+00 1.7503e+00 3.5644e-01 5.3119e+01
5845 1.4540e-01 1.2383e-01 2.3159e+00 3.5186e+00 1.7418e+00 3.5537e-01 5.3203e+01
5857 1.4440e-01 1.2318e-01 2.3309e+00 3.5298e+00 1.7514e+00 3.3222e-01 5.3296e+01
5868 1.4380e-01 1.2362e-01 2.3259e+00 3.5363e+00 1.7501e+00 3.3640e-01 5.3380e+01
5879 1.4420e-01 1.2253e-01 2.3245e+00 3.5420e+00 1.7539e+00 3.3418e-01 5.3464e+01
5891 1.4400e-01 1.2245e-01 2.3161e+00 3.5254e+00 1.7608e+00 3.4287e-01 5.3555e+01
5902 1.4160e-01 1.2130e-01 2.3123e+00 3.5397e+00 1.7565e+00 3.2649e-01 5.3641e+01
5913 1.4380e-01 1.2158e-01 2.3089e+00 3.5274e+00 1.7640e+00 3.2905e-01 5.3726e+01
5925 1.4300e-01 1.2168e-01 2.2971e+00 3.5423e+00 1.7667e+00 3.3832e-01 5.3818e+01
5936 1.4560e-01 1.2350e-01 2.3179e+00 3.5398e+00 1.7646e+00 3.4816e-01 5.3903e+01
5948 1.4160e-01 1.2277e-01 2.3149e+00 3.5467e+00 1.7891e+00 3.5213e-01 5.3994e+01
5959 1.4100e-01 1.2240e-01 2.3046e+00 3.5363e+00 1.7851e+00 3.7131e-01 5.4079e+01
5971 1.4060e-01 1.2210e-01 2.3019e+00 3.5437e+00 1.7887e+00 3.8213e-01 5.4171e+01
5983 1.4340e-01 1.2458e-01 2.3231e+00 3.5284e+00 1.7873e+00 3.8437e-01 5.4263e+01
5994 1.3900e-01 1.2333e-01 2.3289e+00 3.5266e+00 1.7883e+00 3.9168e-01 5.4347e+01
6006 1.3980e-01 1.2250e-01 2.3411e+00 3.5264e+00 1.7937e+00 3.9469e-01 5.4439e+01
6017 1.4040e-01 1.2083e-01 2.3613e+00 3.5145e+00 1.8021e+00 4.0189e-01 5.4523e+01
6029 1.3980e-01 1.2065e-01 2.3809e+00 3.5066e+00 1.7881e+00 3.9031e-01 5.4615e+01
6041 1.3860e-01 1.1980e-01 2.4035e+00 3.4966e+00 1.7963e+00 3.8179e-01 5.4706e+01
6052 1.3680e-01 1.2040e-01 2.4195e+00 3.4986e+00 1.8062e+00 3.8470e-01 5.4791e+01
6064 1.4140e-01 1.2143e-01 2.4251e+00 3.4921e+00 1.8030e+00 3.8206e-01 5.4882e+01
6076 1.4000e-01 1.2047e-01 2.4100e+00 3.4884e+00 1.7897e+00 3.8535e-01 5.4973e+01
6088 1.3900e-01 1.2038e-01 2.4331e+00 3.4799e+00 1.7991e+00 3.9054e-01 5.5066e+01
6099 1.3900e-01 1.2098e-01 2.4459e+00 3.4776e+00 1.7870e+00 3.9631e-01 5.5150e+01
6111 1.3900e-01 1.2223e-01 2.4543e+00 3.4754e+00 1.7886e+00 3.9490e-01 5.5242e+01
6123 1.3780e-01 1.2033e-01 2.4502e+00 3.4605e+00 1.7792e+00 4.0048e-01 5.5333e+01
6135 1.4120e-01 1.2187e-01 2.4604e+00 3.4733e+00 1.7859e+00 4.0101e-01 5.5424e+01
6147 1.3720e-01 1.2032e-01 2.4490e+00 3.4701e+00 1.7878e+00 3.9730e-01 5.5516e+01
6159 1.3900e-01 1.1983e-01 2.4531e+00 3.4728e+00 1.8054e+00 3.9650e-01 5.5608e+01
6171 1.3980e-01 1.2108e-01 2.4511e+00 3.4761e+00 1.8195e+00 4.0521e-01 5.5699e+01
6183 1.4220e-01 1.2347e-01 2.4561e+00 3.4920e+00 1.8250e+00 4.0909e-01 5.5792e+01
6195 1.4020e-01 1.2008e-01 2.4528e+00 3.4879e+00 1.8350e+00 4.0517e-01 5.5883e+01
6207 1.4280e-01 1.2217e-01 2.4622e+00 3.4897e+00 1.8041e+00 3.7821e-01 5.5976e+01
6219 1.3560e-01 1.1890e-01 2.4631e+00 3.4913e+00 1.8009e+00 3.6379e-01 5.6068e+01
6231 1.3680e-01 1.2028e-01 2.4564e+00 3.4827e+00 1.7998e+00 3.6209e-01 5.6160e+01
6243 1.4000e-01 1.2035e-01 2.4496e+00 3.4816e+00 1.8096e+00 3.7670e-01 5.6252e+01
6255 1.3740e-01 1.1952e-01 2.4604e+00 3.4733e+00 1.7921e+00 3.7472e-01 5.6344e+01
6267 1.3940e-01 1.2248e-01 2.4508e+00 3.4894e+00 1.7988e+00 3.6373e-01 5.6436e+01
6279 1.4220e-01 1.2072e-01 2.4560e+00 3.4862e+00 1.7964e+00 3.7562e-01 5.6528e+01
6291 1.4200e-01 1.2158e-01 2.4492e+00 3.4911e+00 1.7989e+00 3.6796e-01 5.6620e+01
6303 1.4240e-01 1.2165e-01 2.4666e+00 3.4913e+00 1.8137e+00 3.5994e-01 5.6712e+01
6316 1.4040e-01 1.2090e-01 2.4571e+00 3.4943e+00 1.8112e+00 3.5511e-01 5.6811e+01
6328 1.4160e-01 1.2030e-01 2.4670e+00 3.4866e+00 1.8215e+00 3.4680e-01 5.6903e+01
6340 1.4540e-01 1.2235e-01 2.4746e+00 3.4793e+00 1.8060e+00 3.3752e-01 5.6995e+01
6352 1.4520e-01 1.2208e-01 2.4834e+00 3.4781e+00 1.8063e+00 3.5686e-01 5.7087e+01
6365 1.4840e-01 1.2323e-01 2.4678e+00 3.4916e+00 1.8020e+00 3.5398e-01 5.7186e+01
6377 1.4560e-01 1.2242e-01 2.4711e+00 3.5020e+00 1.7886e+00 3.5259e-01 5.7277e+01
6389 1.4520e-01 1.2332e-01 2.4680e+00 3.4911e+00 1.7821e+00 3.5638e-01 5.7369e+01
6402 1.4140e-01 1.2212e-01 2.4688e+00 3.5015e+00 1.7874e+00 3.6414e-01 5.7468e+01
6414 1.4240e-01 1.2115e-01 2.4913e+00 3.5129e+00 1.7855e+00 3.6249e-01 5.7560e+01
6427 1.4120e-01 1.2098e-01 2.4843e+00 3.5095e+00 1.7875e+00 3.4801e-01 5.7660e+01
6439 1.4480e-01 1.2070e-01 2.4892e+00 3.5005e+00 1.7757e+00 3.6226e-01 5.7752e+01
6451 1.3880e-01 1.1913e-01 2.4976e+00 3.4984e+00 1.7691e+00 3.6047e-01 5.7843e+01
6464 1.4040e-01 1.1843e-01 2.4881e+00 3.5011e+00 1.7652e+00 3.4458e-01 5.7942e+01
6476 1.3940e-01 1.1793e-01 2.4815e+00 3.5045e+00 1.7572e+00 3.3901e-01 5.8034e+01
6489 1.3680e-01 1.1753e-01 2.4698e+00 3.5151e+00 1.7517e+00 3.2743e-01 5.8134e+01
6502 1.3540e-01 1.1595e-01 2.4807e+00 3.5079e+00 1.7469e+00 3.1872e-01 5.8233e+01
6514 1.3720e-01 1.1688e-01 2.4872e+00 3.4970e+00 1.7417e+00 3.0893e-01 5.8325e+01
6527 1.3880e-01 1.1703e-01 2.4942e+00 3.5110e+00 1.7394e+00 3.2399e-01 5.8424e+01
6539 1.4280e-01 1.1697e-01 2.5028e+00 3.5438e+00 1.7252e+00 3.3314e-01 5.8516e+01
6552 1.4200e-01 1.1867e-01 2.4878e+00 3.5401e+00 1.7337e+00 3.3861e-01 5.8616e+01
6565 1.4260e-01 1.1982e-01 2.4876e+00 3.5230e+00 1.7359e+00 3.4038e-01 5.8715e+01
6577 1.4080e-01 1.1847e-01 2.4968e+00 3.5026e+00 1.7372e+00 3.4870e-01 5.8807e+01
6590 1.3980e-01 1.1862e-01 2.4987e+00 3.4916e+00 1.7385e+00 3.5446e-01 5.8906e+01
6603 1.4140e-01 1.1950e-01 2.5087e+00 3.4946e+00 1.7755e+00 3.5769e-01 5.9005e+01
6616 1.4140e-01 1.1890e-01 2.5129e+00 3.5040e+00 1.7716e+00 3.6047e-01 5.9105e+01
6629 1.4240e-01 1.1843e-01 2.5245e+00 3.5078e+00 1.7709e+00 3.6079e-01 5.9204e+01
6641 1.4200e-01 1.1937e-01 2.5236e+00 3.5034e+00 1.7706e+00 3.7008e-01 5.9295e+01
6654 1.4520e-01 1.1983e-01 2.5178e+00 3.5036e+00 1.7621e+00 3.6436e-01 5.9394e+01
6667 1.4040e-01 1.1855e-01 2.5144e+00 3.5060e+00 1.7706e+00 3.7909e-01 5.9494e+01
6680 1.4000e-01 1.1905e-01 2.5204e+00 3.4881e+00 1.7683e+00 3.7315e-01 5.9594e+01
6693 1.4360e-01 1.1993e-01 2.5305e+00 3.4792e+00 1.7874e+00 3.6518e-01 5.9694e+01
6706 1.4260e-01 1.1942e-01 2.5445e+00 3.4940e+00 1.7838e+00 3.5778e-01 5.9793e+01
6719 1.4300e-01 1.2007e-01 2.5485e+00 3.5033e+00 1.7835e+00 3.5296e-01 5.9892e+01
6732 1.4500e-01 1.2052e-01 2.5589e+00 3.5115e+00 1.7818e+00 3.6741e-01 5.9991e+01
6745 1.4740e-01 1.1983e-01 2.5588e+00 3.5248e+00 1.7920e+00 3.6503e-01 6.0091e+01
6758 1.4240e-01 1.2042e-01 2.5644e+00 3.5268e+00 1.7960e+00 3.7271e-01 6.0190e+01
6771 1.4100e-01 1.1947e-01 2.5660e+00 3.5284e+00 1.7968e+00 3.9782e-01 6.0289e+01
6784 1.4340e-01 1.2023e-01 2.5557e+00 3.5259e+00 1.8058e+00 3.8769e-01 6.0388e+01
6797 1.4020e-01 1.1927e-01 2.5485e+00 3.5411e+00 1.8016e+00 3.8259e-01 6.0488e+01
6811 1.4460e-01 1.1962e-01 2.5341e+00 3.5454e+00 1.8091e+00 3.7715e-01 6.0595e+01
6824 1.4340e-01 1.2058e-01 2.5356e+00 3.5426e+00 1.8176e+00 3.6084e-01 6.0695e+01
6837 1.4180e-01 1.2000e-01 2.5503e+00 3.5443e+00 1.8103e+00 3.6935e-01 6.0794e+01
6850 1.4160e-01 1.2013e-01 2.5647e+00 3.5619e+00 1.7989e+00 3.7084e-01 6.0894e+01
6864 1.3960e-01 1.1868e-01 2.5660e+00 3.5710e+00 1.7962e+00 3.7750e-01 6.1000e+01
6877 1.4280e-01 1.2055e-01 2.5790e+00 3.5813e+00 1.7991e+00 3.7044e-01 6.1100e+01
6890 1.3520e-01 1.1783e-01 2.5863e+00 3.5887e+00 1.8081e+00 3.6845e-01 6.1199e+01
6903 1.3900e-01 1.1685e-01 2.5828e+00 3.6047e+00 1.8029e+00 3.7199e-01 6.1298e+01
6917 1.3720e-01 1.1808e-01 2.5665e+00 3.6054e+00 1.8005e+00 3.7183e-01 6.1405e+01
6930 1.4000e-01 1.1785e-01 2.5622e+00 3.6059e+00 1.7971e+00 3.7001e-01 6.1505e+01
6944 1.3840e-01 1.1862e-01 2.5713e+00 3.6145e+00 1.8155e+00 3.7947e-01 6.1612e+01
6957 1.3820e-01 1.1818e-01 2.5691e+00 3.6164e+00 1.8170e+00 3.8471e-01 6.1711e+01
6971 1.3840e-01 1.1888e-01 2.5625e+00 3.6274e+00 1.8133e+00 3.9787e-01 6.1818e+01
6984 1.4060e-01 1.2158e-01 2.5665e+00 3.6216e+00 1.7969e+00 3.8980e-01 6.1917e+01
6998 1.4020e-01 1.2075e-01 2.5548e+00 3.6319e+00 1.7801e+00 3.9506e-01 6.2024e+01
7011 1.4080e-01 1.2113e-01 2.5216e+00 3.6118e+00 1.7891e+00 4.1159e-01 6.2124e+01
7025 1.4280e-01 1.2098e-01 2.5179e+00 3.6095e+00 1.7944e+00 4.1295e-01 6.2231e+01
7038 1.4360e-01 1.2080e-01 2.5276e+00 3.5958e+00 1.7759e+00 4.0952e-01 6.2330e+01
7052 1.4220e-01 1.2077e-01 2.5118e+00 3.5922e+00 1.7718e+00 4.1075e-01 6.2437e+01
7066 1.4060e-01 1.2110e-01 2.5218e+00 3.6056e+00 1.7710e+00 3.8839e-01 6.2544e+01
7079 1.3820e-01 1.1905e-01 2.5469e+00 3.6004e+00 1.7746e+00 3.9257e-01 6.2643e+01
7093 1.3880e-01 1.1998e-01 2.5471e+00 3.6042e+00 1.7756e+00 4.0161e-01 6.2749e+01
7107 1.3920e-01 1.1998e-01 2.5480e+00 3.6027e+00 1.7720e+00 4.0574e-01 6.2855e+01
7121 1.4080e-01 1.1968e-01 2.5462e+00 3.6110e+00 1.7808e+00 4.1504e-01 6.2962e+01
7134 1.3620e-01 1.2002e-01 2.5588e+00 3.6248e+00 1.7856e+00 3.9983e-01 6.3062e+01
7148 1.4160e-01 1.2037e-01 2.5505e+00 3.6233e+00 1.7838e+00 3.9320e-01 6.3168e+01
7162 1.3960e-01 1.1970e-01 2.5437e+00 3.6360e+00 1.7732e+00 3.9382e-01 6.3275e+01
7176 1.3800e-01 1.1843e-01 2.5413e+00 3.6325e+00 1.7890e+00 4.1137e-01 6.3382e+01
7190 1.3960e-01 1.1920e-01 2.5723e+00 3.6360e+00 1.7943e+00 4.3320e-01 6.3489e+01
7204 1.3820e-01 1.1770e-01 2.5758e+00 3.6341e+00 1.8066e+00 4.3072e-01 6.3596e+01
7218 1.4040e-01 1.2002e-01 2.5842e+00 3.6288e+00 1.8091e+00 4.1031e-01 6.3704e+01
7232 1.3880e-01 1.1795e-01 2.5862e+00 3.6292e+00 1.8083e+00 3.9468e-01 6.3811e+01
7246 1.4380e-01 1.1910e-01 2.5885e+00 3.6338e+00 1.7982e+00 3.8546e-01 6.3917e+01
7260 1.3980e-01 1.1870e-01 2.5907e+00 3.6194e+00 1.8089e+00 3.9618e-01 6.4023e+01
7274 1.4040e-01 1.1907e-01 2.5927e+00 3.6320e+00 1.7877e+00 3.7960e-01 6.4130e+01
7288 1.3860e-01 1.1827e-01 2.5828e+00 3.6290e+00 1.7939e+00 3.9072e-01 6.4237e+01
7302 1.4040e-01 1.1808e-01 2.5803e+00 3.6359e+00 1.7854e+00 4.0021e-01 6.4344e+01
7316 1.3640e-01 1.1705e-01 2.5743e+00 3.6364e+00 1.7857e+00 4.0836e-01 6.4450e+01
7330 1.4120e-01 1.1755e-01 2.5659e+00 3.6418e+00 1.7592e+00 4.0253e-01 6.4556e+01
7344 1.4080e-01 1.1825e-01 2.5733e+00 3.6346e+00 1.7802e+00 3.9936e-01 6.4663e+01
7359 1.4040e-01 1.1780e-01 2.5873e+00 3.6447e+00 1.7817e+00 4.2080e-01 6.4778e+01
7373 1.4040e-01 1.1632e-01 2.5886e+00 3.6631e+00 1.7826e+00 4.1258e-01 6.4884e+01
7387 1.3780e-01 1.1588e-01 2.6049e+00 3.6610e+00 1.7760e+00 4.1152e-01 6.4990e+01
7401 1.3700e-01 1.1647e-01 2.6090e+00 3.6570e+00 1.7801e+00 4.0679e-01 6.5097e+01
7416 1.3540e-01 1.1623e-01 2.6132e+00 3.6506e+00 1.7777e+00 4.1129e-01 6.5211e+01
7430 1.3440e-01 1.1688e-01 2.6202e+00 3.6420e+00 1.7686e+00 4.1830e-01 6.5319e+01
7445 1.3580e-01 1.1678e-01 2.6401e+00 3.6344e+00 1.7750e+00 4.2962e-01 6.5433e+01
7459 1.3940e-01 1.1757e-01 2.6280e+00 3.6303e+00 1.7857e+00 4.2144e-01 6.5540e+01
7473 1.3620e-01 1.1627e-01 2.6293e+00 3.6463e+00 1.7887e+00 4.1911e-01 6.5646e+01
7488 1.3900e-01 1.1620e-01 2.6097e+00 3.6392e+00 1.7920e+00 4.2553e-01 6.5760e+01
7502 1.4040e-01 1.1712e-01 2.6027e+00 3.6228e+00 1.8082e+00 4.4945e-01 6.5867e+01
7517 1.4120e-01 1.1678e-01 2.5952e+00 3.6007e+00 1.8483e+00 4.5252e-01 6.5981e+01
7532 1.4020e-01 1.1727e-01 2.5831e+00 3.6203e+00 1.8504e+00 4.3969e-01 6.6096e+01
7546 1.4080e-01 1.1790e-01 2.5820e+00 3.6300e+00 1.8530e+00 4.3916e-01 6.6203e+01
7561 1.3960e-01 1.1527e-01 2.5781e+00 3.6412e+00 1.8795e+00 4.2842e-01 6.6318e+01
7575 1.4340e-01 1.1645e-01 2.5820e+00 3.6455e+00 1.8956e+00 4.4543e-01 6.6425e+01
7590 1.4240e-01 1.1795e-01 2.5909e+00 3.6358e+00 1.9114e+00 4.3905e-01 6.6539e+01
7605 1.4140e-01 1.1873e-01 2.5986e+00 3.6326e+00 1.9011e+00 4.3369e-01 6.6653e+01
7619 1.3960e-01 1.1682e-01 2.5800e+00 3.6261e+00 1.9207e+00 4.3987e-01 6.6761e+01
7634 1.4400e-01 1.1878e-01 2.5891e+00 3.6306e+00 1.9149e+00 4.5475e-01 6.6875e+01
7649 1.4120e-01 1.1972e-01 2.5941e+00 3.6311e+00 1.9236e+00 4.6686e-01 6.6990e+01
7664 1.4100e-01 1.1895e-01 2.5927e+00 3.6271e+00 1.9394e+00 4.6737e-01 6.7104e+01
7679 1.3940e-01 1.1903e-01 2.6034e+00 3.6189e+00 1.9365e+00 4.7482e-01 6.7219e+01
7694 1.3540e-01 1.1803e-01 2.5938e+00 3.6217e+00 1.9353e+00 4.8522e-01 6.7333e+01
7708 1.3680e-01 1.1795e-01 2.5849e+00 3.6253e+00 1.9523e+00 4.6990e-01 6.7440e+01
7723 1.3300e-01 1.1743e-01 2.5599e+00 3.6184e+00 1.9516e+00 4.5447e-01 6.7555e+01
7738 1.4020e-01 1.1785e-01 2.5472e+00 3.6223e+00 1.9615e+00 4.6253e-01 6.7669e+01
7753 1.3660e-01 1.1753e-01 2.5475e+00 3.6101e+00 1.9669e+00 4.6331e-01 6.7784e+01
7768 1.3480e-01 1.1697e-01 2.5493e+00 3.6154e+00 1.9771e+00 4.6429e-01 6.7898e+01
7783 1.3900e-01 1.1712e-01 2.5450e+00 3.6322e+00 1.9920e+00 4.5870e-01 6.8012e+01
7798 1.3780e-01 1.1763e-01 2.5527e+00 3.6306e+00 1.9987e+00 4.2978e-01 6.8126e+01
7814 1.3740e-01 1.1800e-01 2.5496e+00 3.6247e+00 1.9984e+00 4.2884e-01 6.8248e+01
7829 1.3660e-01 1.1813e-01 2.5664e+00 3.6230e+00 2.0008e+00 4.1674e-01 6.8363e+01
7844 1.3720e-01 1.1813e-01 2.5675e+00 3.6289e+00 1.9912e+00 4.1663e-01 6.8477e+01
7859 1.3500e-01 1.1743e-01 2.5450e+00 3.6097e+00 2.0071e+00 4.0540e-01 6.8591e+01
7874 1.3260e-01 1.1720e-01 2.5354e+00 3.6144e+00 2.0077e+00 3.9266e-01 6.8706e+01
7889 1.3560e-01 1.1810e-01 2.5416e+00 3.6075e+00 1.9906e+00 3.9425e-01 6.8820e+01
7905 1.3640e-01 1.1655e-01 2.5465e+00 3.6306e+00 2.0034e+00 4.0414e-01 6.8941e+01
7920 1.3700e-01 1.1748e-01 2.5394e+00 3.6356e+00 2.0105e+00 4.0718e-01 6.9055e+01
7935 1.3320e-01 1.1652e-01 2.5425e+00 3.6330e+00 2.0078e+00 3.9916e-01 6.9169e+01
7951 1.3440e-01 1.1728e-01 2.5400e+00 3.6412e+00 2.0152e+00 3.9751e-01 6.9291e+01
7966 1.3760e-01 1.1710e-01 2.5540e+00 3.6199e+00 1.9943e+00 3.8051e-01 6.9405e+01
7982 1.3480e-01 1.1827e-01 2.5551e+00 3.6144e+00 1.9914e+00 3.9767e-01 6.9526e+01
7997 1.3340e-01 1.1870e-01 2.5761e+00 3.6253e+00 1.9868e+00 4.1174e-01 6.9640e+01
8013 1.3680e-01 1.2017e-01 2.5816e+00 3.6153e+00 2.0007e+00 3.9484e-01 6.9762e+01
8028 1.3940e-01 1.1935e-01 2.5942e+00 3.6169e+00 2.0102e+00 3.9869e-01 6.9877e+01
8044 1.3720e-01 1.2003e-01 2.5797e+00 3.6211e+00 2.0197e+00 3.8476e-01 6.9999e+01
8059 1.3840e-01 1.1888e-01 2.5831e+00 3.6257e+00 2.0232e+00 3.7543e-01 7.0114e+01
8075 1.4020e-01 1.1920e-01 2.5832e+00 3.6303e+00 2.0245e+00 3.5574e-01 7.0235e+01
8090 1.3440e-01 1.1700e-01 2.5870e+00 3.6181e+00 2.0205e+00 3.4336e-01 7.0350e+01
8106 1.3120e-01 1.1702e-01 2.5643e+00 3.6233e+00 2.0171e+00 3.4091e-01 7.0472e+01
8122 1.3280e-01 1.1522e-01 2.5661e+00 3.6113e+00 2.0321e+00 3.3068e-01 7.0593e+01
8138 1.3240e-01 1.1615e-01 2.5801e+00 3.6048e+00 2.0551e+00 3.2435e-01 7.0715e+01
8153 1.3280e-01 1.1633e-01 2.6003e+00 3.5756e+00 2.0420e+00 3.2492e-01 7.0830e+01
8169 1.3320e-01 1.1623e-01 2.6036e+00 3.5959e+00 2.0541e+00 3.3367e-01 7.0952e+01
8185 1.3580e-01 1.1593e-01 2.6025e+00 3.6024e+00 2.0354e+00 3.3707e-01 7.1073e+01
8201 1.3660e-01 1.1693e-01 2.6077e+00 3.6149e+00 2.0292e+00 3.3231e-01 7.1194e+01
8217 1.4000e-01 1.1892e-01 2.6003e+00 3.6002e+00 2.0335e+00 3.4574e-01 7.1315e+01
8233 1.4200e-01 1.1843e-01 2.6151e+00 3.6015e+00 2.0173e+00 3.5142e-01 7.1436e+01
8249 1.3700e-01 1.1808e-01 2.6041e+00 3.6099e+00 2.0270e+00 3.5645e-01 7.1557e+01
8264 1.4060e-01 1.1867e-01 2.5924e+00 3.5983e+00 2.0449e+00 3.5708e-01 7.1672e+01
8281 1.3860e-01 1.1737e-01 2.5913e+00 3.6078e+00 2.0552e+00 3.6448e-01 7.1801e+01
8297 1.4200e-01 1.1707e-01 2.5933e+00 3.6048e+00 2.0615e+00 3.7403e-01 7.1922e+01
8313 1.4240e-01 1.1777e-01 2.5985e+00 3.5998e+00 2.0582e+00 3.8176e-01 7.2043e+01
8329 1.4500e-01 1.1718e-01 2.5957e+00 3.6126e+00 2.0653e+00 3.7114e-01 7.2164e+01
8345 1.4160e-01 1.1743e-01 2.5907e+00 3.6108e+00 2.0624e+00 3.8844e-01 7.2286e+01
8361 1.4420e-01 1.1772e-01 2.5998e+00 3.6289e+00 2.0841e+00 3.8914e-01 7.2407e+01
8377 1.4360e-01 1.1832e-01 2.5852e+00 3.6350e+00 2.0742e+00 3.9693e-01 7.2529e+01
8393 1.4180e-01 1.1865e-01 2.5638e+00 3.6295e+00 2.0939e+00 3.8789e-01 7.2650e+01
8410 1.4380e-01 1.1905e-01 2.5519e+00 3.6205e+00 2.1128e+00 3.7324e-01 7.2780e+01
8426 1.4280e-01 1.1927e-01 2.5632e+00 3.6420e+00 2.1100e+00 3.8696e-01 7.2903e+01
8442 1.3800e-01 1.1727e-01 2.5650e+00 3.6335e+00 2.0993e+00 4.1156e-01 7.3025e+01
8459 1.3520e-01 1.1600e-01 2.5745e+00 3.6498e+00 2.0644e+00 4.0226e-01 7.3155e+01
8475 1.3680e-01 1.1643e-01 2.5920e+00 3.6482e+00 2.0488e+00 4.0889e-01 7.3276e+01
8491 1.3680e-01 1.1695e-01 2.6114e+00 3.6370e+00 2.0657e+00 4.0819e-01 7.3398e+01
8508 1.3760e-01 1.1545e-01 2.6135e+00 3.6446e+00 2.0622e+00 4.2716e-01 7.3527e+01
8524 1.3440e-01 1.1433e-01 2.6285e+00 3.6424e+00 2.0625e+00 4.1311e-01 7.3650e+01
8541 1.3420e-01 1.1392e-01 2.6247e+00 3.6448e+00 2.0590e+00 4.2647e-01 7.3780e+01
8557 1.3340e-01 1.1430e-01 2.6445e+00 3.6193e+00 2.0576e+00 4.2564e-01 7.3902e+01
8574 1.3640e-01 1.1448e-01 2.6588e+00 3.6318e+00 2.0540e+00 4.3990e-01 7.4032e+01
8591 1.3720e-01 1.1568e-01 2.6556e+00 3.6233e+00 2.0405e+00 4.4903e-01 7.4161e+01
8607 1.3560e-01 1.1590e-01 2.6592e+00 3.6278e+00 2.0407e+00 4.4232e-01 7.4282e+01
8624 1.3580e-01 1.1593e-01 2.6644e+00 3.6259e+00 2.0347e+00 4.5174e-01 7.4409e+01
8641 1.3680e-01 1.1602e-01 2.6648e+00 3.6275e+00 2.0228e+00 4.3919e-01 7.4537e+01
8657 1.3460e-01 1.1548e-01 2.6533e+00 3.6206e+00 2.0161e+00 4.2287e-01 7.4659e+01
8674 1.3720e-01 1.1547e-01 2.6421e+00 3.6231e+00 2.0091e+00 4.0954e-01 7.4787e+01
8691 1.3500e-01 1.1488e-01 2.6537e+00 3.6298e+00 1.9952e+00 4.1011e-01 7.4916e+01
